ID,person_id,costituency_ID,parliament_id,MP_date_join,MP_date_leave,MP_leave_reason
358,273,61,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
359,274,5,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
360,275,180,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
361,276,127,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
362,277,70,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
363,278,21,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
364,279,201,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
365,280,151,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
366,281,192,7,"02/03/93 00:00:00","10/27/95 00:00:00","resignation"
367,282,74,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
368,283,177,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
369,284,144,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
370,285,0,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
371,286,18,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
372,287,27,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
373,288,170,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
374,289,166,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
375,290,113,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
376,291,207,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
377,292,161,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
378,293,0,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
379,294,139,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
380,295,0,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
381,296,80,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
382,297,44,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
383,298,134,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
384,299,210,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
385,300,71,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
386,301,15,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
387,302,175,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
388,303,39,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
389,304,0,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
390,305,30,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
391,306,125,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
392,307,87,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
393,308,59,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
394,309,204,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
395,310,29,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
396,311,75,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
397,312,40,7,"02/03/93 00:00:00","06/26/97 00:00:00","resignation"
398,313,11,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
399,314,189,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
400,315,176,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
401,316,0,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
402,317,123,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
403,318,52,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
404,319,7,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
405,320,54,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
406,321,153,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
407,322,107,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
408,323,191,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
409,324,31,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
410,325,0,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
411,326,172,7,"02/03/93 00:00:00","01/15/96 00:00:00","death"
412,327,165,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
413,328,48,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
414,329,34,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
415,330,19,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
416,331,120,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
417,332,49,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
418,333,50,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
419,334,86,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
420,335,182,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
421,336,0,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
422,337,195,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
423,338,89,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
424,339,32,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
425,340,129,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
426,341,183,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
427,342,133,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
428,343,97,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
429,344,36,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
430,345,155,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
431,346,156,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
432,347,186,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
433,348,25,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
434,349,132,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
435,350,148,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
436,351,102,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
437,352,203,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
438,353,128,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
439,354,150,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
440,355,100,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
441,356,108,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
442,357,6,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
443,358,130,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
444,359,53,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
445,360,91,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
446,361,0,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
447,362,20,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
448,363,8,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
449,364,83,7,"02/03/93 00:00:00","10/14/96 00:00:00","death"
450,365,140,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
451,366,26,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
452,367,73,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
453,368,98,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
454,369,35,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
455,370,101,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
456,371,94,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
457,372,159,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
458,373,0,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
459,374,66,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
460,375,184,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
461,376,185,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
462,229,0,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
463,231,0,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
464,232,145,7,"02/03/93 00:00:00","12/09/95 00:00:00","death"
465,235,41,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
466,237,206,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
467,238,64,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
468,240,110,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
469,241,1,7,"02/03/93 00:00:00","12/03/97 00:00:00","end mandate"
470,377,152,7,"05/05/97 00:00:00","12/03/97 00:00:00","end mandate"
471,378,137,7,"01/11/97 00:00:00","12/03/97 00:00:00","end mandate"
472,379,160,7,"10/24/96 00:00:00","12/03/97 00:00:00","end mandate"
473,380,164,7,"11/04/96 00:00:00","12/03/97 00:00:00","end mandate"
474,381,141,7,"01/01/97 00:00:00","12/03/97 00:00:00","end mandate"
475,382,190,7,"07/07/96 00:00:00","12/03/97 00:00:00","end mandate"
476,383,192,7,"12/22/95 00:00:00","12/03/97 00:00:00","end mandate"
477,384,40,7,"10/02/97 00:00:00","12/03/97 00:00:00","end mandate"
478,385,172,7,"02/29/96 00:00:00","12/03/97 00:00:00","end mandate"
479,386,83,7,"12/31/96 00:00:00","12/03/97 00:00:00","end mandate"
480,387,145,7,"03/16/96 00:00:00","12/03/97 00:00:00","end mandate"
481,1,56,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
482,2,55,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
483,3,76,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
484,4,103,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
485,5,67,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
486,14,37,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
487,15,78,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
488,25,24,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
489,26,45,8,"01/09/98 00:00:00","04/04/99 00:00:00","death"
490,50,152,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
491,61,16,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
492,62,0,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
493,63,104,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
494,69,169,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
495,70,209,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
496,72,171,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
497,73,188,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
498,74,33,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
499,75,85,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
500,96,93,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
501,97,158,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
502,98,105,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
503,103,137,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
504,124,77,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
505,125,197,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
506,126,51,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
507,129,0,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
508,130,0,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
509,137,147,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
510,138,173,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
511,139,114,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
512,149,99,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
513,150,38,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
514,151,96,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
515,158,43,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
516,164,68,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
517,166,202,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
518,167,4,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
519,168,81,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
520,169,42,8,"01/09/98 00:00:00","03/05/99 00:00:00","death"
521,174,12,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
522,175,82,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
523,176,0,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
524,177,142,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
525,178,116,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
526,191,167,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
527,192,79,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
528,193,23,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
529,194,69,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
530,195,14,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
531,196,118,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
532,208,198,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
533,229,0,8,"01/09/98 00:00:00","03/09/02 00:00:00","resignation"
534,231,0,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
535,235,41,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
536,237,206,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
537,242,162,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
538,243,199,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
539,244,10,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
540,245,3,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
541,247,46,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
542,248,178,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
543,249,194,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
544,257,90,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
545,258,124,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
546,259,84,8,"01/09/98 00:00:00","04/28/00 00:00:00","death"
547,261,22,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
548,262,121,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
549,263,205,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
550,264,187,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
551,265,65,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
552,266,111,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
553,267,88,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
554,268,138,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
555,269,62,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
556,270,146,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
557,283,177,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
558,284,144,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
559,285,0,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
560,286,18,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
561,287,27,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
562,288,170,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
563,289,166,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
564,290,113,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
565,291,207,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
566,292,161,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
567,303,39,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
568,304,0,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
569,305,30,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
570,306,125,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
571,307,87,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
572,308,59,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
573,309,204,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
574,310,29,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
575,311,75,8,"01/09/98 00:00:00","01/29/00 00:00:00","resignation"
576,314,189,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
577,315,176,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
578,316,0,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
579,317,123,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
580,318,52,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
581,320,54,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
582,321,153,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
583,325,192,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
584,327,165,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
585,328,48,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
586,329,34,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
587,330,19,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
588,336,190,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
589,337,195,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
590,338,89,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
591,339,32,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
592,340,129,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
593,341,183,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
594,342,133,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
595,343,97,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
596,344,36,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
597,345,155,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
598,352,203,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
599,353,128,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
600,354,150,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
601,355,100,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
602,359,53,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
603,360,91,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
604,361,172,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
605,363,8,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
606,365,140,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
607,367,73,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
608,368,98,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
609,369,35,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
610,374,66,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
611,375,184,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
612,376,185,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
613,388,181,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
614,389,163,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
615,390,174,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
616,391,149,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
617,392,164,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
618,393,122,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
619,394,109,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
620,395,2,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
621,396,154,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
622,397,143,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
623,398,131,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
624,399,135,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
625,400,28,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
626,401,95,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
627,402,58,8,"01/09/98 00:00:00","08/12/99 00:00:00","death"
628,403,179,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
629,404,119,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
630,405,117,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
631,406,57,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
632,407,157,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
633,408,9,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
634,409,17,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
635,410,160,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
636,411,200,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
637,412,115,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
638,413,126,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
639,414,72,8,"01/09/98 00:00:00","12/30/99 00:00:00","death"
640,415,145,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
641,416,136,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
642,417,106,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
643,418,112,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
644,419,196,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
645,420,168,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
646,421,47,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
647,422,92,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
648,423,63,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
649,424,208,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
650,425,193,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
651,426,13,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
652,427,60,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
653,428,61,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
654,429,5,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
655,430,180,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
656,431,127,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
657,432,70,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
658,433,21,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
659,434,201,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
660,435,151,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
661,436,74,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
662,437,141,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
663,438,139,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
664,439,83,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
665,440,80,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
666,441,44,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
667,442,134,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
668,443,210,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
669,444,71,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
670,445,15,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
671,446,175,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
672,447,11,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
673,448,7,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
674,449,107,8,"01/09/98 00:00:00","12/14/00 00:00:00","resignation"
675,450,191,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
676,451,31,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
677,452,120,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
678,453,49,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
679,454,50,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
680,455,86,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
681,456,182,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
682,457,156,8,"01/09/98 00:00:00","04/18/02 00:00:00","resignation"
683,458,186,8,"01/09/98 00:00:00","08/03/01 00:00:00","death"
684,459,25,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
685,460,132,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
686,461,148,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
687,462,102,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
688,463,108,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
689,464,6,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
690,465,130,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
691,466,20,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
692,467,26,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
693,468,101,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
694,469,94,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
695,470,159,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
696,471,40,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
697,472,64,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
698,473,110,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
699,474,1,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
700,475,0,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
701,476,0,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
702,477,0,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
703,478,0,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
704,479,0,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
705,480,0,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
706,481,0,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
707,482,0,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
708,483,0,8,"01/09/98 00:00:00","11/25/02 00:00:00","end mandate"
709,484,45,8,"07/04/99 00:00:00","11/25/02 00:00:00","end mandate"
710,485,42,8,"06/04/99 00:00:00","11/25/02 00:00:00","end mandate"
711,486,0,8,"06/08/02 00:00:00","11/25/02 00:00:00","end mandate"
712,487,84,8,"07/28/00 00:00:00","11/25/02 00:00:00","end mandate"
713,488,75,8,"04/29/00 00:00:00","11/25/02 00:00:00","end mandate"
714,489,58,8,"11/11/99 00:00:00","11/25/02 00:00:00","end mandate"
715,490,72,8,"03/30/00 00:00:00","11/25/02 00:00:00","end mandate"
