seating_id,parliament_id,person_id,attendance_id
4015,9,317,3
4015,9,318,3
4015,9,320,2
4015,9,321,1
4015,9,325,3
4015,9,327,1
4015,9,328,1
4015,9,329,3
4015,9,330,3
4015,9,336,1
4015,9,337,1
4015,9,338,3
4015,9,339,3
4015,9,340,3
4015,9,341,3
4015,9,342,2
4015,9,343,3
4015,9,344,1
4015,9,345,2
4015,9,352,2
4015,9,353,3
4015,9,355,1
4015,9,359,1
4015,9,360,3
4015,9,361,1
4015,9,363,3
4015,9,365,1
4015,9,367,3
4015,9,368,1
4015,9,369,3
4015,9,374,3
4015,9,391,3
4015,9,392,2
4015,9,393,1
4015,9,394,2
4015,9,395,2
4015,9,396,3
4015,9,397,2
4015,9,398,3
4015,9,399,1
4015,9,400,2
4015,9,401,3
4015,9,403,1
4015,9,404,2
4015,9,405,2
4015,9,406,2
4015,9,407,1
4015,9,408,2
4015,9,409,1
4015,9,410,1
4015,9,411,3
4015,9,412,3
4015,9,413,3
4015,9,415,2
4015,9,416,1
4015,9,417,3
4015,9,422,1
4015,9,424,3
4015,9,425,1
4015,9,427,3
4015,9,428,1
4015,9,429,1
4015,9,430,3
4015,9,431,2
4015,9,432,3
4015,9,433,2
4015,9,434,1
4015,9,435,1
4015,9,436,2
4015,9,437,2
4015,9,438,1
4015,9,439,1
4015,9,441,1
4015,9,442,2
4015,9,443,1
4015,9,444,3
4015,9,445,3
4015,9,446,3
4015,9,447,2
4015,9,448,3
4015,9,450,2
4015,9,451,1
4015,9,452,1
4015,9,453,2
4015,9,456,2
4015,9,459,1
4015,9,460,3
4015,9,461,1
4015,9,462,1
4015,9,464,1
4015,9,465,1
4015,9,466,1
4015,9,467,3
4015,9,468,1
4015,9,469,1
4015,9,470,2
4015,9,472,2
4015,9,473,1
4015,9,474,2
4015,9,475,1
4015,9,476,2
4015,9,477,1
4015,9,478,2
4015,9,479,1
4015,9,480,1
4015,9,481,1
4015,9,483,1
4015,9,484,3
4015,9,485,2
4015,9,486,3
4015,9,487,1
4015,9,488,2
4015,9,489,1
4015,9,490,2
4015,9,491,3
4015,9,492,1
4015,9,493,3
4015,9,494,3
4015,9,495,1
4015,9,496,3
4015,9,497,1
4015,9,498,1
4015,9,499,3
4015,9,500,1
4015,9,501,2
4015,9,502,1
4015,9,503,3
4015,9,505,3
4015,9,506,3
4015,9,507,1
4015,9,508,3
4015,9,509,1
4015,9,510,2
4015,9,511,3
4015,9,512,1
4015,9,513,3
4015,9,514,1
4015,9,516,2
4015,9,517,1
4015,9,518,1
4015,9,519,3
4015,9,520,3
4015,9,521,3
4015,9,522,2
4015,9,523,2
4015,9,524,3
4015,9,525,1
4015,9,526,2
4015,9,527,2
4015,9,528,1
4015,9,529,2
4015,9,530,3
4015,9,531,2
4015,9,533,3
4016,9,1,1
4016,9,2,2
4016,9,5,3
4016,9,14,3
4016,9,15,3
4016,9,25,2
4016,9,61,2
4016,9,62,2
4016,9,69,1
4016,9,72,2
4016,9,73,3
4016,9,74,3
4016,9,75,2
4016,9,96,2
4016,9,97,1
4016,9,98,2
4016,9,103,2
4016,9,124,1
4016,9,125,3
4016,9,129,2
4016,9,130,3
4016,9,138,3
4016,9,139,1
4016,9,149,2
4016,9,150,2
4016,9,151,2
4016,9,158,1
4016,9,164,2
4016,9,166,3
4016,9,167,1
4016,9,168,2
4016,9,174,1
4016,9,175,1
4016,9,176,3
4016,9,243,2
4016,9,244,2
4016,9,245,1
4016,9,247,1
4016,9,248,3
4016,9,249,2
4016,9,257,1
4016,9,258,3
4016,9,261,2
4016,9,262,3
4016,9,263,2
4016,9,264,3
4016,9,265,1
4016,9,266,3
4016,9,267,3
4016,9,268,2
4016,9,269,2
4016,9,270,3
4016,9,283,2
4016,9,284,1
4016,9,285,1
4016,9,286,2
4016,9,287,2
4016,9,288,3
4016,9,289,1
4016,9,290,3
4016,9,291,1
4016,9,292,3
4016,9,303,2
4016,9,304,1
4016,9,305,2
4016,9,306,2
4016,9,307,3
4016,9,308,3
4016,9,309,3
4016,9,310,2
4016,9,314,1
4016,9,315,3
4016,9,316,1
4016,9,317,3
4016,9,318,1
4016,9,320,1
4016,9,321,3
4016,9,325,3
4016,9,327,3
4016,9,328,2
4016,9,329,1
4016,9,330,2
4016,9,336,3
4016,9,337,1
4016,9,338,2
4016,9,339,3
4016,9,340,1
4016,9,341,1
4016,9,342,1
4016,9,343,3
4016,9,344,1
4016,9,345,3
4016,9,352,2
4016,9,353,3
4016,9,355,1
4016,9,359,3
4016,9,360,3
4016,9,361,2
4016,9,363,1
4016,9,365,1
4016,9,367,2
4016,9,368,3
4016,9,369,2
4016,9,374,2
4016,9,391,1
4016,9,392,3
4016,9,393,3
4016,9,394,2
4016,9,395,2
4016,9,396,2
4016,9,397,3
4016,9,398,1
4016,9,399,2
4016,9,400,1
4016,9,401,3
4016,9,403,2
4016,9,404,1
4016,9,405,2
4016,9,406,3
4016,9,407,3
4016,9,408,3
4016,9,409,2
4016,9,410,2
4016,9,411,2
4016,9,412,2
4016,9,413,1
4016,9,415,2
4016,9,416,1
4016,9,417,3
4016,9,422,1
4016,9,424,2
4016,9,425,2
4016,9,427,3
4016,9,428,2
4016,9,429,3
4016,9,430,2
4016,9,431,3
4016,9,432,2
4016,9,433,2
4016,9,434,2
4016,9,435,2
4016,9,436,1
4016,9,437,2
4016,9,438,3
4016,9,439,3
4016,9,441,2
4016,9,442,2
4016,9,443,3
4016,9,444,2
4016,9,445,2
4016,9,446,1
4016,9,447,2
4016,9,448,2
4016,9,450,2
4016,9,451,2
4016,9,452,1
4016,9,453,1
4016,9,456,1
4016,9,459,3
4016,9,460,3
4016,9,461,3
4016,9,462,3
4016,9,464,1
4016,9,465,3
4016,9,466,3
4016,9,467,1
4016,9,468,1
4016,9,469,3
4016,9,470,1
4016,9,472,2
4016,9,473,3
4016,9,474,1
4016,9,475,3
4016,9,476,2
4016,9,477,2
4016,9,478,3
4016,9,479,3
4016,9,480,1
4016,9,481,1
4016,9,483,2
4016,9,484,1
4016,9,485,3
4016,9,486,2
4016,9,487,3
4016,9,488,3
4016,9,489,2
4016,9,490,2
4016,9,491,1
4016,9,492,3
4016,9,493,1
4016,9,494,2
4016,9,495,2
4016,9,496,3
4016,9,497,2
4016,9,498,1
4016,9,499,2
4016,9,500,1
4016,9,501,3
4016,9,502,2
4016,9,503,2
4016,9,505,2
4016,9,506,2
4016,9,507,1
4016,9,508,3
4016,9,509,1
4016,9,510,1
4016,9,511,1
4016,9,512,2
4016,9,513,2
4016,9,514,3
4016,9,516,3
4016,9,517,2
4016,9,518,3
4016,9,519,3
4016,9,520,1
4016,9,521,3
4016,9,522,2
4016,9,523,1
4016,9,524,3
4016,9,525,2
4016,9,526,1
4016,9,527,2
4016,9,528,2
4016,9,529,2
4016,9,530,1
4016,9,531,3
4016,9,533,1
4017,9,1,2
4017,9,2,1
4017,9,5,3
4017,9,14,3
4017,9,15,2
4017,9,25,1
4017,9,61,3
4017,9,62,1
4017,9,69,3
4017,9,72,2
4017,9,73,2
4017,9,74,3
4017,9,75,1
4017,9,96,1
4017,9,97,1
4017,9,98,3
4017,9,103,2
4017,9,124,2
4017,9,125,3
4017,9,129,3
4017,9,130,3
4017,9,138,2
4017,9,139,2
4017,9,149,3
4017,9,150,3
4017,9,151,3
4017,9,158,1
4017,9,164,2
4017,9,166,1
4017,9,167,2
4017,9,168,3
4017,9,174,2
4017,9,175,1
4017,9,176,1
4017,9,243,1
4017,9,244,1
4017,9,245,2
4017,9,247,1
4017,9,248,2
4017,9,249,3
4017,9,257,2
4017,9,258,2
4017,9,261,1
4017,9,262,2
4017,9,263,1
4017,9,264,3
4017,9,265,3
4017,9,266,2
4017,9,267,1
4017,9,268,3
4017,9,269,1
4017,9,270,2
4017,9,283,3
4017,9,284,2
4017,9,285,3
4017,9,286,3
4017,9,287,3
4017,9,288,1
4017,9,289,3
4017,9,290,3
4017,9,291,1
4017,9,292,1
4017,9,303,1
4017,9,304,3
4017,9,305,1
4017,9,306,3
4017,9,307,2
4017,9,308,1
4017,9,309,3
4017,9,310,3
4017,9,314,1
4017,9,315,1
4017,9,316,2
4017,9,317,3
4017,9,318,3
4017,9,320,3
4017,9,321,3
4017,9,325,2
4017,9,327,3
4017,9,328,2
4017,9,329,2
4017,9,330,2
4017,9,336,3
4017,9,337,2
4017,9,338,1
4017,9,339,1
4017,9,340,2
4017,9,341,3
4017,9,342,2
4017,9,343,3
4017,9,344,3
4017,9,345,2
4017,9,352,3
4017,9,353,1
4017,9,355,2
4017,9,359,2
4017,9,360,1
4017,9,361,1
4017,9,363,2
4017,9,365,2
4017,9,367,3
4017,9,368,3
4017,9,369,2
4017,9,374,3
4017,9,391,1
4017,9,392,2
4017,9,393,3
4017,9,394,3
4017,9,395,3
4017,9,396,1
4017,9,397,2
4017,9,398,3
4017,9,399,3
4017,9,400,2
4017,9,401,2
4017,9,403,2
4017,9,404,1
4017,9,405,3
4017,9,406,3
4017,9,407,1
4017,9,408,3
4017,9,409,3
4017,9,410,2
4017,9,411,2
4017,9,412,2
4017,9,413,2
4017,9,415,3
4017,9,416,3
4017,9,417,3
4017,9,422,1
4017,9,424,3
4017,9,425,2
4017,9,427,3
4017,9,428,2
4017,9,429,2
4017,9,430,3
4017,9,431,3
4017,9,432,3
4017,9,433,2
4017,9,434,2
4017,9,435,2
4017,9,436,2
4017,9,437,2
4017,9,438,2
4017,9,439,2
4017,9,441,1
4017,9,442,3
4017,9,443,3
4017,9,444,3
4017,9,445,3
4017,9,446,3
4017,9,447,1
4017,9,448,2
4017,9,450,3
4017,9,451,3
4017,9,452,1
4017,9,453,3
4017,9,456,3
4017,9,459,2
4017,9,460,2
4017,9,461,3
4017,9,462,3
4017,9,464,3
4017,9,465,3
4017,9,466,2
4017,9,467,3
4017,9,468,1
4017,9,469,2
4017,9,470,3
4017,9,472,3
4017,9,473,2
4017,9,474,2
4017,9,475,2
4017,9,476,1
4017,9,477,2
4017,9,478,2
4017,9,479,3
4017,9,480,1
4017,9,481,1
4017,9,483,2
4017,9,484,3
4017,9,485,1
4017,9,486,1
4017,9,487,2
4017,9,488,3
4017,9,489,3
4017,9,490,3
4017,9,491,1
4017,9,492,3
4017,9,493,1
4017,9,494,2
4017,9,495,1
4017,9,496,2
4017,9,497,3
4017,9,498,1
4017,9,499,2
4017,9,500,3
4017,9,501,1
4017,9,502,1
4017,9,503,3
4017,9,505,3
4017,9,506,3
4017,9,507,3
4017,9,508,3
4017,9,509,3
4017,9,510,2
4017,9,511,2
4017,9,512,2
4017,9,513,3
4017,9,514,2
4017,9,516,3
4017,9,517,1
4017,9,518,1
4017,9,519,2
4017,9,520,2
4017,9,521,1
4017,9,522,2
4017,9,523,3
4017,9,524,2
4017,9,525,2
4017,9,526,1
4017,9,527,2
4017,9,528,1
4017,9,529,2
4017,9,530,1
4017,9,531,1
4017,9,533,1
4018,9,1,1
4018,9,2,1
4018,9,5,3
4018,9,14,3
4018,9,15,2
4018,9,25,1
4018,9,61,1
4018,9,62,3
4018,9,69,3
4018,9,72,1
4018,9,73,1
4018,9,74,2
4018,9,75,3
4018,9,96,3
4018,9,97,1
4018,9,98,2
4018,9,103,2
4018,9,124,3
4018,9,125,3
4018,9,129,1
4018,9,130,3
4018,9,138,2
4018,9,139,3
4018,9,149,3
4018,9,150,2
4018,9,151,3
4018,9,158,1
4018,9,164,1
4018,9,166,1
4018,9,167,3
4018,9,168,1
4018,9,174,1
4018,9,175,1
4018,9,176,3
4018,9,243,3
4018,9,244,2
4018,9,245,2
4018,9,247,3
4018,9,248,2
4018,9,249,2
4018,9,257,2
4018,9,258,1
4018,9,261,3
4018,9,262,3
4018,9,263,1
4018,9,264,2
4018,9,265,2
4018,9,266,3
4018,9,267,3
4018,9,268,2
4018,9,269,2
4018,9,270,1
4018,9,283,2
4018,9,284,3
4018,9,285,3
4018,9,286,2
4018,9,287,1
4018,9,288,1
4018,9,289,1
4018,9,290,3
4018,9,291,2
4018,9,292,2
4018,9,303,1
4018,9,304,3
4018,9,305,3
4018,9,306,2
4018,9,307,3
4018,9,308,1
4018,9,309,2
4018,9,310,1
4018,9,314,2
4018,9,315,3
4018,9,316,3
4018,9,317,3
4018,9,318,1
4018,9,320,1
4018,9,321,2
4018,9,325,2
4018,9,327,3
4018,9,328,1
4018,9,329,2
4018,9,330,2
4018,9,336,2
4018,9,337,1
4018,9,338,1
4018,9,339,3
4018,9,340,3
4018,9,341,2
4018,9,342,1
4018,9,343,3
4018,9,344,2
4018,9,345,1
4018,9,352,2
4018,9,353,3
4018,9,355,1
4018,9,359,1
4018,9,360,2
4018,9,361,3
4018,9,363,3
4018,9,365,3
4018,9,367,2
4018,9,368,1
4018,9,369,1
4018,9,374,3
4018,9,391,3
4018,9,392,2
4018,9,393,3
4018,9,394,1
4018,9,395,3
4018,9,396,3
4018,9,397,1
4018,9,398,3
4018,9,399,3
4018,9,400,2
4018,9,401,1
4018,9,403,1
4018,9,404,1
4018,9,405,3
4018,9,406,2
4018,9,407,3
4018,9,408,2
4018,9,409,2
4018,9,410,1
4018,9,411,2
4018,9,412,1
4018,9,413,2
4018,9,415,1
4018,9,416,1
4018,9,417,1
4018,9,422,2
4018,9,424,1
4018,9,425,2
4018,9,427,2
4018,9,428,1
4018,9,429,2
4018,9,430,3
4018,9,431,2
4018,9,432,2
4018,9,433,2
4018,9,434,3
4018,9,435,1
4018,9,436,1
4018,9,437,2
4018,9,438,3
4018,9,439,1
4018,9,441,1
4018,9,442,2
4018,9,443,1
4018,9,444,3
4018,9,445,1
4018,9,446,1
4018,9,447,1
4018,9,448,2
4018,9,450,2
4018,9,451,2
4018,9,452,2
4018,9,453,2
4018,9,456,3
4018,9,459,1
4018,9,460,1
4018,9,461,3
4018,9,462,2
4018,9,464,1
4018,9,465,3
4018,9,466,1
4018,9,467,2
4018,9,468,3
4018,9,469,3
4018,9,470,3
4018,9,472,3
4018,9,473,3
4018,9,474,3
4018,9,475,2
4018,9,476,3
4018,9,477,3
4018,9,478,3
4018,9,479,3
4018,9,480,1
4018,9,481,3
4018,9,483,1
4018,9,484,2
4018,9,485,1
4018,9,486,2
4018,9,487,1
4018,9,488,3
4018,9,489,1
4018,9,490,2
4018,9,491,1
4018,9,492,3
4018,9,493,1
4018,9,494,1
4018,9,495,1
4018,9,496,1
4018,9,497,1
4018,9,498,2
4018,9,499,3
4018,9,500,1
4018,9,501,2
4018,9,502,1
4018,9,503,3
4018,9,505,2
4018,9,506,1
4018,9,507,2
4018,9,508,2
4018,9,509,3
4018,9,510,3
4018,9,511,3
4018,9,512,3
4018,9,513,1
4018,9,514,2
4018,9,516,2
4018,9,517,1
4018,9,518,2
4018,9,519,1
4018,9,520,3
4018,9,521,2
4018,9,522,3
4018,9,523,1
4018,9,524,1
4018,9,525,2
4018,9,526,1
4018,9,527,3
4018,9,528,1
4018,9,529,2
4018,9,530,3
4018,9,531,2
4018,9,533,1
4019,9,1,3
4019,9,2,2
4019,9,5,1
4019,9,14,3
4019,9,15,1
4019,9,25,1
4019,9,61,1
4019,9,62,2
4019,9,69,1
4019,9,72,3
4019,9,73,3
4019,9,74,3
4019,9,75,2
4019,9,96,2
4019,9,97,2
4019,9,98,1
4019,9,103,1
4019,9,124,1
4019,9,125,2
4019,9,129,1
4019,9,130,2
4019,9,138,3
4019,9,139,1
4019,9,149,2
4019,9,150,1
4019,9,151,2
4019,9,158,3
4019,9,164,3
4019,9,166,1
4019,9,167,2
4019,9,168,1
4019,9,174,3
4019,9,175,2
4019,9,176,1
4019,9,243,3
4019,9,244,1
4019,9,245,3
4019,9,247,2
4019,9,248,1
4019,9,249,1
4019,9,257,3
4019,9,258,3
4019,9,261,2
4019,9,262,1
4019,9,263,2
4019,9,264,1
4019,9,265,2
4019,9,266,3
4019,9,267,2
4019,9,268,1
4019,9,269,3
4019,9,270,1
4019,9,283,3
4019,9,284,2
4019,9,285,2
4019,9,286,1
4019,9,287,2
4019,9,288,1
4019,9,289,1
4019,9,290,3
4019,9,291,3
4019,9,292,2
4019,9,303,1
4019,9,304,1
4019,9,305,3
4019,9,306,2
4019,9,307,3
4019,9,308,2
4019,9,309,2
4019,9,310,1
4019,9,314,1
4019,9,315,2
4019,9,316,1
4019,9,317,2
4019,9,318,3
4019,9,320,3
4019,9,321,3
4019,9,325,3
4019,9,327,2
4019,9,328,3
4019,9,329,2
4019,9,330,1
4019,9,336,1
4019,9,337,2
4019,9,338,3
4019,9,339,2
4019,9,340,1
4019,9,341,3
4019,9,342,3
4019,9,343,3
4019,9,344,3
4019,9,345,1
4019,9,352,2
4019,9,353,3
4019,9,355,2
4019,9,359,3
4019,9,360,1
4019,9,361,1
4019,9,363,2
4019,9,365,3
4019,9,367,3
4019,9,368,3
4019,9,369,3
4019,9,374,3
4019,9,391,3
4019,9,392,2
4019,9,393,1
4019,9,394,1
4019,9,395,2
4019,9,396,1
4019,9,397,1
4019,9,398,2
4019,9,399,3
4019,9,400,2
4019,9,401,2
4019,9,403,1
4019,9,404,3
4019,9,405,3
4019,9,406,1
4019,9,407,1
4019,9,408,1
4019,9,409,2
4019,9,410,1
4019,9,411,3
4019,9,412,1
4019,9,413,1
4019,9,415,2
4019,9,416,1
4019,9,417,3
4019,9,422,1
4019,9,424,3
4019,9,425,2
4019,9,427,3
4019,9,428,3
4019,9,429,3
4019,9,430,3
4019,9,431,2
4019,9,432,3
4019,9,433,2
4019,9,434,1
4019,9,435,1
4019,9,436,2
4019,9,437,3
4019,9,438,1
4019,9,439,2
4019,9,441,1
4019,9,442,2
4019,9,443,3
4019,9,444,1
4019,9,445,2
4019,9,446,2
4019,9,447,2
4019,9,448,1
4019,9,450,3
4019,9,451,2
4019,9,452,2
4019,9,453,1
4019,9,456,1
4019,9,459,3
4019,9,460,2
4019,9,461,2
4019,9,462,1
4019,9,464,3
4019,9,465,3
4019,9,466,3
4019,9,467,2
4019,9,468,1
4019,9,469,3
4019,9,470,2
4019,9,472,3
4019,9,473,3
4019,9,474,1
4019,9,475,2
4019,9,476,1
4019,9,477,3
4019,9,478,3
4019,9,479,3
4019,9,480,3
4019,9,481,1
4019,9,483,1
4019,9,484,1
4019,9,485,2
4019,9,486,1
4019,9,487,3
4019,9,488,1
4019,9,489,3
4019,9,490,2
4019,9,491,1
4019,9,492,1
4019,9,493,3
4019,9,494,2
4019,9,495,3
4019,9,496,1
4019,9,497,3
4019,9,498,3
4019,9,499,2
4019,9,500,2
4019,9,501,1
4019,9,502,3
4019,9,503,2
4019,9,505,2
4019,9,506,1
4019,9,507,1
4019,9,508,3
4019,9,509,2
4019,9,510,2
4019,9,511,3
4019,9,512,3
4019,9,513,2
4019,9,514,1
4019,9,516,2
4019,9,517,2
4019,9,518,3
4019,9,519,2
4019,9,520,3
4019,9,521,2
4019,9,522,3
4019,9,523,3
4019,9,524,2
4019,9,525,1
4019,9,526,3
4019,9,527,2
4019,9,528,3
4019,9,529,1
4019,9,530,1
4019,9,531,3
4019,9,533,2
4020,9,1,1
4020,9,2,2
4020,9,5,1
4020,9,14,1
4020,9,15,2
4020,9,25,1
4020,9,61,1
4020,9,62,3
4020,9,69,2
4020,9,72,2
4020,9,73,1
4020,9,74,2
4020,9,75,2
4020,9,96,1
4020,9,97,2
4020,9,98,3
4020,9,103,3
4020,9,124,3
4020,9,125,2
4020,9,129,2
4020,9,130,3
4020,9,138,3
4020,9,139,1
4020,9,149,1
4020,9,150,1
4020,9,151,2
4020,9,158,1
4020,9,164,2
4020,9,166,1
4020,9,167,1
4020,9,168,2
4020,9,174,3
4020,9,175,3
4020,9,176,1
4020,9,243,2
4020,9,244,3
4020,9,245,3
4020,9,247,1
4020,9,248,2
4020,9,249,1
4020,9,257,3
4020,9,258,2
4020,9,261,2
4020,9,262,2
4020,9,263,1
4020,9,264,3
4020,9,265,1
4020,9,266,3
4020,9,267,3
4020,9,268,3
4020,9,269,3
4020,9,270,1
4020,9,283,2
4020,9,284,2
4020,9,285,3
4020,9,286,3
4020,9,287,3
4020,9,288,3
4020,9,289,3
4020,9,290,2
4020,9,291,2
4020,9,292,2
4020,9,303,3
4020,9,304,1
4020,9,305,3
4020,9,306,2
4020,9,307,3
4020,9,308,2
4020,9,309,1
4020,9,310,3
4020,9,314,3
4020,9,315,3
4020,9,316,2
4020,9,317,2
4020,9,318,3
4020,9,320,1
4020,9,321,2
4020,9,325,2
4020,9,327,1
4020,9,328,2
4020,9,329,1
4020,9,330,1
4020,9,336,1
4020,9,337,3
4020,9,338,2
4020,9,339,1
4020,9,340,3
4020,9,341,2
4020,9,342,2
4020,9,343,2
4020,9,344,1
4020,9,345,3
4020,9,352,1
4020,9,353,1
4020,9,355,1
4020,9,359,2
4020,9,360,2
4020,9,361,1
4020,9,363,2
4020,9,365,2
4020,9,367,3
4020,9,368,2
4020,9,369,3
4020,9,374,2
4020,9,391,2
4020,9,392,1
4020,9,393,1
4020,9,394,3
4020,9,395,1
4020,9,396,2
4020,9,397,3
4020,9,398,3
4020,9,399,1
4020,9,400,3
4020,9,401,3
4020,9,403,1
4020,9,404,2
4020,9,405,3
4020,9,406,3
4020,9,407,3
4020,9,408,1
4020,9,409,2
4020,9,410,2
4020,9,411,1
4020,9,412,3
4020,9,413,3
4020,9,415,1
4020,9,416,1
4020,9,417,1
4020,9,422,3
4020,9,424,1
4020,9,425,3
4020,9,427,2
4020,9,428,3
4020,9,429,2
4020,9,430,3
4020,9,431,3
4020,9,432,2
4020,9,433,1
4020,9,434,3
4020,9,435,3
4020,9,436,1
4020,9,437,1
4020,9,438,1
4020,9,439,3
4020,9,441,2
4020,9,442,2
4020,9,443,2
4020,9,444,3
4020,9,445,1
4020,9,446,1
4020,9,447,3
4020,9,448,2
4020,9,450,2
4020,9,451,3
4020,9,452,2
4020,9,453,1
4020,9,456,3
4020,9,459,2
4020,9,460,3
4020,9,461,1
4020,9,462,2
4020,9,464,2
4020,9,465,1
4020,9,466,2
4020,9,467,3
4020,9,468,2
4020,9,469,1
4020,9,470,1
4020,9,472,3
4020,9,473,2
4020,9,474,1
4020,9,475,3
4020,9,476,3
4020,9,477,3
4020,9,478,3
4020,9,479,2
4020,9,480,3
4020,9,481,2
4020,9,483,2
4020,9,484,3
4020,9,485,2
4020,9,486,3
4020,9,487,1
4020,9,488,3
4020,9,489,1
4020,9,490,1
4020,9,491,3
4020,9,492,2
4020,9,493,3
4020,9,494,1
4020,9,495,1
4020,9,496,3
4020,9,497,1
4020,9,498,1
4020,9,499,3
4020,9,500,3
4020,9,501,2
4020,9,502,1
4020,9,503,1
4020,9,505,2
4020,9,506,3
4020,9,507,1
4020,9,508,3
4020,9,509,2
4020,9,510,3
4020,9,511,2
4020,9,512,1
4020,9,513,2
4020,9,514,2
4020,9,516,3
4020,9,517,2
4020,9,518,2
4020,9,519,1
4020,9,520,3
4020,9,521,3
4020,9,522,3
4020,9,523,3
4020,9,524,1
4020,9,525,1
4020,9,526,2
4020,9,527,1
4020,9,528,1
4020,9,529,1
4020,9,530,1
4020,9,531,3
4020,9,533,1
4021,9,1,3
4021,9,2,2
4021,9,5,1
4021,9,14,2
4021,9,15,1
4021,9,25,3
4021,9,61,2
4021,9,62,1
4021,9,69,2
4021,9,72,1
4021,9,73,2
4021,9,74,3
4021,9,75,1
4021,9,96,1
4021,9,97,3
4021,9,98,1
4021,9,103,1
4021,9,124,2
4021,9,125,2
4021,9,129,1
4021,9,130,1
4021,9,138,1
4021,9,139,1
4021,9,149,1
4021,9,150,3
4021,9,151,1
4021,9,158,3
4021,9,164,1
4021,9,166,2
4021,9,167,3
4021,9,168,3
4021,9,174,2
4021,9,175,1
4021,9,176,1
4021,9,243,2
4021,9,244,2
4021,9,245,3
4021,9,247,3
4021,9,248,2
4021,9,249,1
4021,9,257,1
4021,9,258,2
4021,9,261,2
4021,9,262,3
4021,9,263,1
4021,9,264,2
4021,9,265,3
4021,9,266,2
4021,9,267,2
4021,9,268,3
4021,9,269,3
4021,9,270,2
4021,9,283,1
4021,9,284,2
4021,9,285,2
4021,9,286,2
4021,9,287,2
4021,9,288,3
4021,9,289,1
4021,9,290,3
4021,9,291,2
4021,9,292,1
4021,9,303,2
4021,9,304,1
4021,9,305,1
4021,9,306,1
4021,9,307,2
4021,9,308,2
4021,9,309,1
4021,9,310,3
4021,9,314,3
4021,9,315,1
4021,9,316,1
4021,9,317,1
4021,9,318,1
4021,9,320,1
4021,9,321,2
4021,9,325,3
4021,9,327,2
4021,9,328,3
4021,9,329,2
4021,9,330,2
4021,9,336,1
4021,9,337,3
4021,9,338,3
4021,9,339,3
4021,9,340,2
4021,9,341,1
4021,9,342,2
4021,9,343,1
4021,9,344,2
4021,9,345,1
4021,9,352,2
4021,9,353,2
4021,9,355,1
4021,9,359,1
4021,9,360,3
4021,9,361,1
4021,9,363,2
4021,9,365,1
4021,9,367,1
4021,9,368,3
4021,9,369,3
4021,9,374,1
4021,9,391,2
4021,9,392,1
4021,9,393,1
4021,9,394,3
4021,9,395,3
4021,9,396,3
4021,9,397,2
4021,9,398,2
4021,9,399,3
4021,9,400,3
4021,9,401,3
4021,9,403,2
4021,9,404,3
4021,9,405,2
4021,9,406,3
4021,9,407,2
4021,9,408,2
4021,9,409,1
4021,9,410,2
4021,9,411,2
4021,9,412,3
4021,9,413,3
4021,9,415,2
4021,9,416,1
4021,9,417,2
4021,9,422,2
4021,9,424,2
4021,9,425,2
4021,9,427,1
4021,9,428,3
4021,9,429,3
4021,9,430,1
4021,9,431,1
4021,9,432,2
4021,9,433,2
4021,9,434,2
4021,9,435,3
4021,9,436,2
4021,9,437,1
4021,9,438,1
4021,9,439,3
4021,9,441,1
4021,9,442,1
4021,9,443,1
4021,9,444,2
4021,9,445,1
4021,9,446,1
4021,9,447,3
4021,9,448,3
4021,9,450,3
4021,9,451,3
4021,9,452,2
4021,9,453,2
4021,9,456,3
4021,9,459,2
4021,9,460,1
4021,9,461,1
4021,9,462,2
4021,9,464,3
4021,9,465,3
4021,9,466,2
4021,9,467,3
4021,9,468,1
4021,9,469,3
4021,9,470,3
4021,9,472,1
4021,9,473,3
4021,9,474,1
4021,9,475,1
4021,9,476,1
4021,9,477,2
4021,9,478,2
4021,9,479,1
4021,9,480,3
4021,9,481,2
4021,9,483,1
4021,9,484,3
4021,9,485,1
4021,9,486,1
4021,9,487,3
4021,9,488,2
4021,9,489,1
4021,9,490,1
4021,9,491,2
4021,9,492,1
4021,9,493,2
4021,9,494,2
4021,9,495,1
4021,9,496,3
4021,9,497,1
4021,9,498,2
4021,9,499,3
4021,9,500,1
4021,9,501,3
4021,9,502,1
4021,9,503,1
4021,9,505,3
4021,9,506,2
4021,9,507,3
4021,9,508,2
4021,9,509,1
4021,9,510,2
4021,9,511,2
4021,9,512,1
4021,9,513,3
4021,9,514,2
4021,9,516,3
4021,9,517,2
4021,9,518,1
4021,9,519,3
4021,9,520,1
4021,9,521,3
4021,9,522,3
4021,9,523,1
4021,9,524,1
4021,9,525,1
4021,9,526,2
4021,9,527,1
4021,9,528,2
4021,9,529,2
4021,9,530,3
4021,9,531,3
4021,9,533,3
4022,9,1,1
4022,9,2,2
4022,9,5,2
4022,9,14,1
4022,9,15,2
4022,9,25,3
4022,9,61,2
4022,9,62,3
4022,9,69,1
4022,9,72,1
4022,9,73,2
4022,9,74,1
4022,9,75,1
4022,9,96,2
4022,9,97,2
4022,9,98,1
4022,9,103,1
4022,9,124,1
4022,9,125,3
4022,9,129,3
4022,9,130,3
4022,9,138,1
4022,9,139,2
4022,9,149,3
4022,9,150,2
4022,9,151,3
4022,9,158,1
4022,9,164,2
4022,9,166,3
4022,9,167,2
4022,9,168,1
4022,9,174,3
4022,9,175,2
4022,9,176,1
4022,9,243,2
4022,9,244,2
4022,9,245,3
