392,4,02/03/93,12/03/97,"en"
393,4,02/03/93,12/03/97,"en"
394,4,02/03/93,12/03/97,"en"
395,4,02/03/93,12/03/97,"en"
396,4,02/03/93,12/03/97,"en"
397,4,02/03/93,06/26/97,"en"
398,4,02/03/93,12/03/97,"en"
399,4,02/03/93,12/03/97,"en"
400,4,02/03/93,12/03/97,"en"
401,4,02/03/93,12/03/97,"en"
402,4,02/03/93,12/03/97,"en"
403,4,02/03/93,12/03/97,"en"
404,4,02/03/93,12/03/97,"en"
2368,21,06/19/91,11/05/92,"en"
2369,21,06/16/91,11/05/92,"en"
2370,21,06/15/90,06/15/91,"en"
2371,21,06/25/89,06/09/90,"en"
2372,21,06/15/90,06/15/91,"en"
2373,21,01/30/88,06/05/89,"en"
2374,21,06/25/89,06/09/90,"en"
2375,21,01/30/88,06/05/89,"en"
2376,22,06/15/91,11/05/92,"en"
2377,22,01/30/88,06/05/89,"en"
2378,22,06/25/89,06/09/90,"en"
2379,22,06/15/90,06/15/91,"en"
2380,17,06/15/90,06/15/91,"en"
2381,17,06/12/91,11/05/92,"en"
2382,17,01/30/88,06/05/89,"en"
2383,17,06/25/89,06/09/90,"en"
405,4,02/03/93,12/03/97,"en"
406,4,02/03/93,12/03/97,"en"
407,4,02/03/93,12/03/97,"en"
408,4,02/03/93,12/03/97,"en"
2388,19,06/14/91,11/05/92,"en"
2389,19,06/15/90,06/15/91,"en"
2390,19,06/13/91,11/05/92,"en"
2391,19,01/30/88,06/05/89,"en"
2392,19,06/25/89,06/09/90,"en"
2393,19,06/15/90,06/15/91,"en"
2384,18,06/15/90,06/15/91,"en"
2385,18,06/12/91,11/05/92,"en"
2386,18,01/30/88,06/05/89,"en"
2387,18,06/25/89,06/09/90,"en"
409,4,02/03/93,12/03/97,"en"
410,4,02/03/93,12/03/97,"en"
412,4,02/03/93,12/03/97,"en"
413,4,02/03/93,12/03/97,"en"
414,4,02/03/93,12/03/97,"en"
415,4,02/03/93,12/03/97,"en"
416,4,02/03/93,12/03/97,"en"
417,4,02/03/93,12/03/97,"en"
418,4,02/03/93,12/03/97,"en"
419,4,02/03/93,12/03/97,"en"
420,4,02/03/93,12/03/97,"en"
421,4,02/03/93,12/03/97,"en"
422,4,02/03/93,12/03/97,"en"
423,4,02/03/93,12/03/97,"en"
424,4,02/03/93,12/03/97,"en"
425,4,02/03/93,12/03/97,"en"
426,4,02/03/93,12/03/97,"en"
427,4,02/03/93,12/03/97,"en"
428,4,02/03/93,12/03/97,"en"
429,4,02/03/93,12/03/97,"en"
430,4,02/03/93,12/03/97,"en"
411,4,02/03/93,01/15/96,"en"
449,4,02/03/93,10/14/96,"en"
489,4,01/09/98,04/04/99,"en"
2395,19,06/25/89,06/09/90,"en"
431,4,02/03/93,12/03/97,"en"
432,4,02/03/93,12/03/97,"en"
433,4,02/03/93,12/03/97,"en"
2400,21,01/30/88,06/05/89,"en"
2401,21,06/25/89,06/09/90,"en"
2402,21,06/15/90,06/15/91,"en"
2403,21,01/30/88,06/05/89,"en"
2404,21,06/25/89,06/09/90,"en"
2405,21,01/30/88,06/05/89,"en"
2406,21,06/25/89,06/09/90,"en"
2407,21,06/15/90,06/15/91,"en"
2408,21,06/20/91,11/05/92,"en"
2409,21,06/17/91,11/05/92,"en"
2410,21,06/18/91,11/05/92,"en"
2411,21,06/15/90,06/15/91,"en"
2412,21,06/21/91,11/05/92,"en"
2413,21,06/25/89,06/09/90,"en"
2414,21,01/30/88,06/05/89,"en"
2415,21,06/15/90,06/15/91,"en"
2416,21,06/19/91,11/05/92,"en"
2417,21,06/16/91,11/05/92,"en"
2418,21,06/15/90,06/15/91,"en"
2419,21,06/25/89,06/09/90,"en"
2420,21,06/15/90,06/15/91,"en"
2421,21,01/30/88,06/05/89,"en"
2422,21,06/25/89,06/09/90,"en"
2423,21,01/30/88,06/05/89,"en"
2424,22,06/15/91,11/05/92,"en"
2425,22,01/30/88,06/05/89,"en"
2426,22,06/25/89,06/09/90,"en"
2427,22,06/15/90,06/15/91,"en"
2428,17,06/15/90,06/15/91,"en"
2429,17,06/12/91,11/05/92,"en"
2430,17,01/30/88,06/05/89,"en"
2431,17,06/25/89,06/09/90,"en"
2436,19,06/14/91,11/05/92,"en"
2437,19,06/15/90,06/15/91,"en"
2438,19,06/13/91,11/05/92,"en"
2439,19,01/30/88,06/05/89,"en"
2440,19,06/25/89,06/09/90,"en"
2441,19,06/15/90,06/15/91,"en"
2442,19,01/30/88,06/05/89,"en"
2443,19,06/25/89,06/09/90,"en"
2448,21,01/30/88,06/05/89,"en"
2449,21,06/25/89,06/09/90,"en"
2450,21,06/15/90,06/15/91,"en"
2451,21,01/30/88,06/05/89,"en"
2452,21,06/25/89,06/09/90,"en"
2453,21,01/30/88,06/05/89,"en"
2454,21,06/25/89,06/09/90,"en"
2455,21,06/15/90,06/15/91,"en"
2456,21,06/20/91,11/05/92,"en"
2457,21,06/17/91,11/05/92,"en"
2458,21,06/18/91,11/05/92,"en"
2459,21,06/15/90,06/15/91,"en"
2460,21,06/21/91,11/05/92,"en"
2461,21,06/25/89,06/09/90,"en"
2462,21,01/30/88,06/05/89,"en"
2463,21,06/15/90,06/15/91,"en"
2464,21,06/19/91,11/05/92,"en"
2465,21,06/16/91,11/05/92,"en"
2466,21,06/15/90,06/15/91,"en"
2467,21,06/25/89,06/09/90,"en"
2468,21,06/15/90,06/15/91,"en"
2469,21,01/30/88,06/05/89,"en"
2470,21,06/25/89,06/09/90,"en"
2482,21,02/10/93,09/07/96,"en"
2483,21,08/01/95,12/03/97,"en"
2484,21,09/08/96,12/03/97,"en"
2485,21,08/22/94,12/03/97,"en"
2486,21,02/10/93,12/03/97,"en"
2487,21,02/10/93,12/03/97,"en"
2488,21,02/10/93,12/03/97,"en"
2489,22,02/10/93,12/03/97,"en"
2490,17,02/10/93,12/03/97,"en"
434,4,02/03/93,12/03/97,"en"
2492,19,02/10/93,12/03/97,"en"
2493,19,02/10/93,12/03/97,"en"
2494,21,02/10/93,08/01/95,"en"
2495,21,02/10/93,04/23/96,"en"
2496,21,02/10/93,01/07/97,"en"
2497,21,04/24/96,12/03/97,"en"
2498,21,01/08/97,12/03/97,"en"
2499,21,08/02/95,12/03/97,"en"
2500,21,02/10/93,12/03/97,"en"
2501,21,02/10/93,12/03/97,"en"
2502,21,02/10/93,12/03/97,"en"
2503,22,02/10/93,12/03/97,"en"
2504,17,02/10/93,12/03/97,"en"
435,4,02/03/93,12/03/97,"en"
2506,19,02/10/93,12/03/97,"en"
2507,19,02/10/93,12/03/97,"en"
2508,21,02/10/93,03/12/95,"en"
2509,21,02/10/93,08/03/96,"en"
2510,21,02/10/93,09/17/97,"en"
2511,21,08/04/96,12/03/97,"en"
2512,21,09/18/97,12/03/97,"en"
2513,21,03/13/95,12/03/97,"en"
2514,21,02/10/93,12/03/97,"en"
2515,21,02/10/93,12/03/97,"en"
2516,21,02/10/93,12/03/97,"en"
2517,22,02/10/93,12/03/97,"en"
2518,17,02/03/93,12/03/97,"en"
436,4,02/03/93,12/03/97,"en"
2520,19,02/03/93,08/15/95,"en"
2521,19,08/16/95,12/03/97,"en"
2522,19,02/03/93,12/03/97,"en"
2523,21,02/03/93,05/05/94,"en"
2524,21,02/03/93,08/23/95,"en"
2525,21,02/03/93,08/15/96,"en"
2526,21,05/06/94,12/03/97,"en"
2527,21,08/16/96,12/03/97,"en"
2528,21,08/24/95,12/03/97,"en"
2529,21,02/03/93,12/03/97,"en"
2530,21,02/03/93,12/03/97,"en"
2531,21,02/03/93,12/03/97,"en"
2532,22,02/03/93,05/14/95,"en"
2533,22,08/16/95,12/03/97,"en"
2534,17,02/09/93,06/05/94,"en"
2535,17,06/10/94,06/09/95,"en"
2536,17,06/14/95,06/12/96,"en"
2537,17,06/17/96,12/03/97,"en"
437,4,02/03/93,12/03/97,"en"
2542,19,02/09/93,06/05/94,"en"
2543,19,02/09/93,06/05/94,"en"
2544,19,06/10/94,06/09/95,"en"
2545,19,06/10/94,06/09/95,"en"
2546,19,06/14/95,06/12/96,"en"
2547,19,06/14/95,06/12/96,"en"
2548,19,06/17/96,12/03/97,"en"
2549,19,06/17/96,12/03/97,"en"
2554,21,02/09/93,06/05/94,"en"
2555,21,02/09/93,06/05/94,"en"
2556,21,02/09/93,06/05/94,"en"
2557,21,02/09/93,06/05/94,"en"
2558,21,02/09/93,06/05/94,"en"
2559,21,02/09/93,06/05/94,"en"
2560,21,06/10/94,06/09/95,"en"
2561,21,06/10/94,06/09/95,"en"
2562,21,06/10/94,06/09/95,"en"
2563,21,06/10/94,06/09/95,"en"
2564,21,06/10/94,06/09/95,"en"
2565,21,06/10/94,06/09/95,"en"
2566,21,06/14/95,06/12/96,"en"
2567,21,06/14/95,06/12/96,"en"
2568,21,06/14/95,06/12/96,"en"
2569,21,06/14/95,06/12/96,"en"
2570,21,06/14/95,06/12/96,"en"
2571,21,06/14/95,06/12/96,"en"
2572,21,06/17/96,12/03/97,"en"
2573,21,06/17/96,12/03/97,"en"
2574,21,06/17/96,12/03/97,"en"
2575,21,06/17/96,12/03/97,"en"
2576,21,06/17/96,12/03/97,"en"
2577,21,06/17/96,12/03/97,"en"
2578,22,02/09/93,06/05/94,"en"
2579,22,06/10/94,06/09/95,"en"
2580,22,06/14/95,06/12/96,"en"
2581,22,06/17/96,12/03/97,"en"
2582,17,02/09/93,06/05/94,"en"
2583,17,06/10/94,06/09/95,"en"
2584,17,06/14/95,06/12/96,"en"
2585,17,06/17/96,12/03/97,"en"
2590,19,02/09/93,06/05/94,"en"
2591,19,02/09/93,06/05/94,"en"
2592,19,06/10/94,06/09/95,"en"
2593,19,06/10/94,06/09/95,"en"
2594,19,06/14/95,06/12/96,"en"
2595,19,06/14/95,06/12/96,"en"
2596,19,06/17/96,12/03/97,"en"
2597,19,06/17/96,12/03/97,"en"
438,4,02/03/93,12/03/97,"en"
439,4,02/03/93,12/03/97,"en"
440,4,02/03/93,12/03/97,"en"
441,4,02/03/93,12/03/97,"en"
2602,21,02/09/93,06/05/94,"en"
2603,21,02/09/93,06/05/94,"en"
2604,21,02/09/93,06/05/94,"en"
2605,21,02/09/93,06/05/94,"en"
2606,21,02/09/93,06/05/94,"en"
2607,21,02/09/93,06/05/94,"en"
2608,21,06/10/94,06/09/95,"en"
2609,21,06/10/94,06/09/95,"en"
2610,21,06/10/94,06/09/95,"en"
2611,21,06/10/94,06/09/95,"en"
2612,21,06/10/94,06/09/95,"en"
2613,21,06/10/94,06/09/95,"en"
2614,21,06/14/95,06/12/96,"en"
2615,21,06/14/95,06/12/96,"en"
2616,21,06/14/95,06/12/96,"en"
2617,21,06/14/95,06/12/96,"en"
2618,21,06/14/95,06/12/96,"en"
2619,21,06/14/95,06/12/96,"en"
2620,21,06/17/96,12/03/97,"en"
2621,21,06/17/96,12/03/97,"en"
2622,21,06/17/96,12/03/97,"en"
2623,21,06/17/96,12/03/97,"en"
2624,21,06/17/96,12/03/97,"en"
2625,21,06/17/96,12/03/97,"en"
2626,22,02/09/93,06/05/94,"en"
2627,22,06/10/94,06/09/95,"en"
2628,22,06/14/95,06/12/96,"en"
2629,22,06/17/96,12/03/97,"en"
2630,17,02/09/93,06/05/94,"en"
2631,17,06/10/94,06/09/95,"en"
2632,17,06/14/95,06/12/96,"en"
2633,17,06/17/96,12/03/97,"en"
442,4,02/03/93,12/03/97,"en"
443,4,02/03/93,12/03/97,"en"
2638,19,02/09/93,06/05/94,"en"
2639,19,02/09/93,06/05/94,"en"
2640,19,06/10/94,06/09/95,"en"
2641,19,06/10/94,06/09/95,"en"
2642,19,06/14/95,06/12/96,"en"
2643,19,06/14/95,06/12/96,"en"
2644,19,06/17/96,12/03/97,"en"
2645,19,06/17/96,12/03/97,"en"
2650,21,02/09/93,06/05/94,"en"
2651,21,02/09/93,06/05/94,"en"
2652,21,02/09/93,06/05/94,"en"
2653,21,02/09/93,06/05/94,"en"
2654,21,02/09/93,06/05/94,"en"
2655,21,02/09/93,06/05/94,"en"
2656,21,06/10/94,06/09/95,"en"
2657,21,06/10/94,06/09/95,"en"
2658,21,06/10/94,06/09/95,"en"
2659,21,06/10/94,06/09/95,"en"
2660,21,06/10/94,06/09/95,"en"
2661,21,06/10/94,06/09/95,"en"
2662,21,06/14/95,06/12/96,"en"
2663,21,06/14/95,06/12/96,"en"
2664,21,06/14/95,06/12/96,"en"
2665,21,06/14/95,06/12/96,"en"
2666,21,06/14/95,06/12/96,"en"
2667,21,06/14/95,06/12/96,"en"
2668,21,06/17/96,12/03/97,"en"
2669,21,06/17/96,12/03/97,"en"
2670,21,06/17/96,12/03/97,"en"
2671,21,06/17/96,12/03/97,"en"
2672,21,06/17/96,12/03/97,"en"
2673,21,06/17/96,12/03/97,"en"
2674,22,02/09/93,06/05/94,"en"
2675,22,06/10/94,06/09/95,"en"
2676,22,06/14/95,06/12/96,"en"
2677,22,06/17/96,12/03/97,"en"
2678,17,02/09/93,06/05/94,"en"
2679,17,06/10/94,06/09/95,"en"
2680,17,06/14/95,06/12/96,"en"
2681,17,06/17/96,12/03/97,"en"
2686,19,02/09/93,06/05/94,"en"
2687,19,02/09/93,06/05/94,"en"
2688,19,06/10/94,06/09/95,"en"
2689,19,06/10/94,06/09/95,"en"
2690,19,06/14/95,06/12/96,"en"
2691,19,06/14/95,06/12/96,"en"
2692,19,06/17/96,12/03/97,"en"
2693,19,06/17/96,12/03/97,"en"
2698,21,02/09/93,06/05/94,"en"
2699,21,02/09/93,06/05/94,"en"
2700,21,02/09/93,06/05/94,"en"
2701,21,02/09/93,06/05/94,"en"
2702,21,02/09/93,06/05/94,"en"
2703,21,02/09/93,06/05/94,"en"
2704,21,06/10/94,06/09/95,"en"
2705,21,06/10/94,06/09/95,"en"
2706,21,06/10/94,06/09/95,"en"
2707,21,06/10/94,06/09/95,"en"
2708,21,06/10/94,06/09/95,"en"
2709,21,06/10/94,06/09/95,"en"
2710,21,06/14/95,06/12/96,"en"
2711,21,06/14/95,06/12/96,"en"
2712,21,06/14/95,06/12/96,"en"
2713,21,06/14/95,06/12/96,"en"
2714,21,06/14/95,06/12/96,"en"
2715,21,06/14/95,06/12/96,"en"
2716,21,06/17/96,12/03/97,"en"
2717,21,06/17/96,12/03/97,"en"
2718,21,06/17/96,12/03/97,"en"
2719,21,06/17/96,12/03/97,"en"
2720,21,06/17/96,12/03/97,"en"
2721,21,06/17/96,12/03/97,"en"
2722,22,02/09/93,06/05/94,"en"
2723,22,06/10/94,06/09/95,"en"
2724,22,06/14/95,06/12/96,"en"
2725,22,06/17/96,12/03/97,"en"
2726,17,02/09/93,06/05/94,"en"
2727,17,06/10/94,06/09/95,"en"
2728,17,06/14/95,06/12/96,"en"
2729,17,06/17/96,12/03/97,"en"
444,4,02/03/93,12/03/97,"en"
445,4,02/03/93,12/03/97,"en"
446,4,02/03/93,12/03/97,"en"
447,4,02/03/93,12/03/97,"en"
2734,19,02/09/93,06/05/94,"en"
2735,19,02/09/93,06/05/94,"en"
2736,19,06/10/94,06/09/95,"en"
2737,19,06/10/94,06/09/95,"en"
2738,19,06/14/95,06/12/96,"en"
2739,19,06/14/95,06/12/96,"en"
2740,19,06/17/96,12/03/97,"en"
2741,19,06/17/96,12/03/97,"en"
2746,21,02/09/93,06/05/94,"en"
2747,21,02/09/93,06/05/94,"en"
2748,21,02/09/93,06/05/94,"en"
2749,21,02/09/93,06/05/94,"en"
2750,21,02/09/93,06/05/94,"en"
2751,21,02/09/93,06/05/94,"en"
2752,21,06/10/94,06/09/95,"en"
2753,21,06/10/94,06/09/95,"en"
2754,21,06/10/94,06/09/95,"en"
2755,21,06/10/94,06/09/95,"en"
2756,21,06/10/94,06/09/95,"en"
2757,21,06/10/94,06/09/95,"en"
2758,21,06/14/95,06/12/96,"en"
2759,21,06/14/95,06/12/96,"en"
2760,21,06/14/95,06/12/96,"en"
2761,21,06/14/95,06/12/96,"en"
2762,21,06/14/95,06/12/96,"en"
2763,21,06/14/95,06/12/96,"en"
2764,21,06/17/96,12/03/97,"en"
2765,21,06/17/96,12/03/97,"en"
2766,21,06/17/96,12/03/97,"en"
2767,21,06/17/96,12/03/97,"en"
2768,21,06/17/96,12/03/97,"en"
2769,21,06/17/96,12/03/97,"en"
2770,22,02/09/93,06/05/94,"en"
2771,22,06/10/94,06/09/95,"en"
2772,22,06/14/95,06/12/96,"en"
2773,22,06/17/96,12/03/97,"en"
2774,17,02/09/93,06/05/94,"en"
2775,17,06/10/94,06/09/95,"en"
2776,17,06/14/95,06/12/96,"en"
2777,17,06/17/96,12/03/97,"en"
2782,19,02/09/93,06/05/94,"en"
2783,19,02/09/93,06/05/94,"en"
2784,19,06/10/94,06/09/95,"en"
2785,19,06/10/94,06/09/95,"en"
2786,19,06/14/95,06/12/96,"en"
2787,19,06/14/95,06/12/96,"en"
2788,19,06/17/96,12/03/97,"en"
2789,19,06/17/96,12/03/97,"en"
2794,21,02/09/93,06/05/94,"en"
2795,21,02/09/93,06/05/94,"en"
2796,21,02/09/93,06/05/94,"en"
2797,21,02/09/93,06/05/94,"en"
2798,21,02/09/93,06/05/94,"en"
2799,21,02/09/93,06/05/94,"en"
2800,21,06/10/94,06/09/95,"en"
2801,21,06/10/94,06/09/95,"en"
2802,21,06/10/94,06/09/95,"en"
2803,21,06/10/94,06/09/95,"en"
2804,21,06/10/94,06/09/95,"en"
2805,21,06/10/94,06/09/95,"en"
2806,21,06/14/95,06/12/96,"en"
2807,21,06/14/95,06/12/96,"en"
2808,21,06/14/95,06/12/96,"en"
2809,21,06/14/95,06/12/96,"en"
2810,21,06/14/95,06/12/96,"en"
2811,21,06/14/95,06/12/96,"en"
2812,21,06/17/96,12/03/97,"en"
2813,21,06/17/96,12/03/97,"en"
2814,21,06/17/96,12/03/97,"en"
2815,21,06/17/96,12/03/97,"en"
2816,21,06/17/96,12/03/97,"en"
2817,21,06/17/96,12/03/97,"en"
2818,22,02/09/93,06/05/94,"en"
2819,22,06/10/94,06/09/95,"en"
2820,22,06/14/95,06/12/96,"en"
2821,22,06/17/96,12/03/97,"en"
2822,17,02/09/93,06/05/94,"en"
2823,17,06/10/94,06/09/95,"en"
2824,17,06/14/95,06/12/96,"en"
2825,17,06/17/96,12/03/97,"en"
448,4,02/03/93,12/03/97,"en"
450,4,02/03/93,12/03/97,"en"
451,4,02/03/93,12/03/97,"en"
452,4,02/03/93,12/03/97,"en"
2830,19,02/09/93,06/05/94,"en"
2831,19,02/09/93,06/05/94,"en"
2832,19,06/10/94,06/09/95,"en"
2833,19,06/10/94,06/09/95,"en"
2834,19,06/14/95,06/12/96,"en"
2835,19,06/14/95,06/12/96,"en"
2836,19,06/17/96,12/03/97,"en"
2837,19,06/17/96,12/03/97,"en"
453,4,02/03/93,12/03/97,"en"
2842,21,02/09/93,06/05/94,"en"
2843,21,02/09/93,06/05/94,"en"
2844,21,02/09/93,06/05/94,"en"
2845,21,02/09/93,06/05/94,"en"
2846,21,02/09/93,06/05/94,"en"
2847,21,02/09/93,06/05/94,"en"
2848,21,06/10/94,06/09/95,"en"
2849,21,06/10/94,06/09/95,"en"
2850,21,06/10/94,06/09/95,"en"
2851,21,06/10/94,06/09/95,"en"
2852,21,06/10/94,06/09/95,"en"
2853,21,06/10/94,06/09/95,"en"
2854,21,06/14/95,06/12/96,"en"
2855,21,06/14/95,06/12/96,"en"
2856,21,06/14/95,06/12/96,"en"
2857,21,06/14/95,06/12/96,"en"
2858,21,06/14/95,06/12/96,"en"
2859,21,06/14/95,06/12/96,"en"
2860,21,06/17/96,12/03/97,"en"
2861,21,06/17/96,12/03/97,"en"
2862,21,06/17/96,12/03/97,"en"
2863,21,06/17/96,12/03/97,"en"
2864,21,06/17/96,12/03/97,"en"
2865,21,06/17/96,12/03/97,"en"
2866,22,02/09/93,06/05/94,"en"
2867,22,06/10/94,06/09/95,"en"
2868,22,06/14/95,06/12/96,"en"
2869,22,06/17/96,12/03/97,"en"
2870,17,02/09/93,06/05/94,"en"
2871,17,06/10/94,06/09/95,"en"
2872,17,06/14/95,06/12/96,"en"
2873,17,06/17/96,12/03/97,"en"
2878,19,02/09/93,06/05/94,"en"
2879,19,02/09/93,06/05/94,"en"
2880,19,06/10/94,06/09/95,"en"
2881,19,06/10/94,06/09/95,"en"
2882,19,06/14/95,06/12/96,"en"
2883,19,06/14/95,06/12/96,"en"
2884,19,06/17/96,12/03/97,"en"
2885,19,06/17/96,12/03/97,"en"
2890,21,02/09/93,06/05/94,"en"
2891,21,02/09/93,06/05/94,"en"
2892,21,02/09/93,06/05/94,"en"
2893,21,02/09/93,06/05/94,"en"
2894,21,02/09/93,06/05/94,"en"
2895,21,02/09/93,06/05/94,"en"
2896,21,06/10/94,06/09/95,"en"
2897,21,06/10/94,06/09/95,"en"
2898,21,06/10/94,06/09/95,"en"
2899,21,06/10/94,06/09/95,"en"
2900,21,06/10/94,06/09/95,"en"
2901,21,06/10/94,06/09/95,"en"
2902,21,06/14/95,06/12/96,"en"
2903,21,06/14/95,06/12/96,"en"
2904,21,06/14/95,06/12/96,"en"
2905,21,06/14/95,06/12/96,"en"
2906,21,06/14/95,06/12/96,"en"
2907,21,06/14/95,06/12/96,"en"
2908,21,06/17/96,12/03/97,"en"
2909,21,06/17/96,12/03/97,"en"
2910,21,06/17/96,12/03/97,"en"
2911,21,06/17/96,12/03/97,"en"
2912,21,06/17/96,12/03/97,"en"
2913,21,06/17/96,12/03/97,"en"
2914,22,02/09/93,06/05/94,"en"
2915,22,06/10/94,06/09/95,"en"
2916,22,06/14/95,06/12/96,"en"
2917,22,06/17/96,12/03/97,"en"
2918,17,02/10/93,12/03/97,"en"
2920,19,02/10/93,12/03/97,"en"
2921,19,02/10/93,12/03/97,"en"
2922,21,02/10/93,08/03/95,"en"
2923,21,02/10/93,03/12/96,"en"
2924,21,02/10/93,02/17/97,"en"
2925,21,08/04/95,12/03/97,"en"
2926,21,02/18/97,12/03/97,"en"
2927,21,03/13/96,12/03/97,"en"
2928,21,02/10/93,12/03/97,"en"
2929,21,02/10/93,12/03/97,"en"
2930,21,02/10/93,12/03/97,"en"
2931,22,02/10/93,12/03/97,"en"
2932,17,02/03/93,12/03/97,"en"
2934,19,02/03/93,08/15/94,"en"
2935,19,02/03/93,12/03/97,"en"
2936,19,08/16/94,12/03/97,"en"
2937,21,02/03/93,04/23/95,"en"
2938,21,02/03/93,08/15/95,"en"
2939,21,02/03/93,05/05/96,"en"
2940,21,05/06/96,12/03/97,"en"
2941,21,08/16/95,12/03/97,"en"
2942,21,04/24/95,12/03/97,"en"
2943,21,02/03/93,12/03/97,"en"
2944,21,02/03/93,12/03/97,"en"
2945,21,02/03/93,12/03/97,"en"
2946,22,02/03/93,01/14/95,"en"
2947,22,08/16/94,12/03/97,"en"
2948,17,01/17/98,09/27/00,"en"
2949,17,09/28/00,11/25/02,"en"
454,4,02/03/93,12/03/97,"en"
2951,19,01/17/98,11/25/02,"en"
2952,19,01/17/98,11/25/02,"en"
2953,21,01/17/98,11/25/02,"en"
2954,21,01/17/98,11/25/02,"en"
2955,21,01/17/98,11/25/02,"en"
2956,21,01/17/98,11/25/02,"en"
2957,21,01/17/98,11/15/01,"en"
2958,21,01/17/98,02/05/01,"en"
2959,21,02/06/01,11/25/02,"en"
2960,21,11/16/01,11/25/02,"en"
2961,22,01/17/98,11/25/02,"en"
2962,17,01/30/88,07/27/00,"en"
2963,17,07/28/00,11/25/02,"en"
455,4,02/03/93,12/03/97,"en"
2965,19,01/30/88,11/25/02,"en"
2966,19,01/30/88,11/25/02,"en"
2967,21,01/30/88,11/25/02,"en"
2968,21,01/30/88,11/25/02,"en"
2969,21,01/30/88,11/25/02,"en"
2970,21,01/30/88,11/25/02,"en"
2971,21,01/30/88,05/25/01,"en"
2972,21,01/30/88,01/15/01,"en"
2973,21,01/16/01,11/25/02,"en"
2974,21,05/26/01,11/25/02,"en"
2975,22,01/30/88,11/25/02,"en"
2976,17,01/17/98,03/27/01,"en"
2977,17,03/28/01,11/25/02,"en"
456,4,02/03/93,12/03/97,"en"
2979,19,01/30/88,11/25/02,"en"
2980,19,01/30/88,11/25/02,"en"
2981,21,01/30/88,11/25/02,"en"
2982,21,01/30/88,11/25/02,"en"
2983,21,01/30/88,11/25/02,"en"
2984,21,01/30/88,11/25/02,"en"
2985,21,01/30/88,01/15/02,"en"
2986,21,01/30/88,05/22/01,"en"
2987,21,05/23/01,11/25/02,"en"
2988,21,01/16/02,11/25/02,"en"
2989,22,01/30/88,11/25/02,"en"
2990,17,01/17/98,06/17/01,"en"
2991,17,06/18/01,11/25/02,"en"
2993,19,01/17/98,11/25/02,"en"
2994,19,01/17/98,11/25/02,"en"
2995,21,01/17/98,11/25/02,"en"
2996,21,01/17/98,11/25/02,"en"
2997,21,01/17/98,11/25/02,"en"
2998,21,01/17/98,11/25/02,"en"
2999,21,01/17/98,01/20/02,"en"
3000,21,01/17/98,03/25/01,"en"
3001,21,03/26/01,11/25/02,"en"
3002,21,01/21/02,11/25/02,"en"
3003,22,01/17/98,11/25/02,"en"
3004,17,01/15/98,06/12/99,"en"
3005,17,06/17/99,06/15/00,"en"
3006,17,06/20/00,06/19/01,"en"
3007,17,06/24/01,11/25/02,"en"
3012,19,01/15/98,06/12/99,"en"
3013,19,01/15/98,06/12/99,"en"
3014,19,06/17/99,06/15/00,"en"
3015,19,06/17/99,06/15/00,"en"
3016,19,06/20/00,06/19/01,"en"
3017,19,06/20/00,06/19/01,"en"
3018,19,06/24/01,11/25/02,"en"
3019,19,06/24/01,11/25/02,"en"
3024,21,01/15/98,06/12/99,"en"
3025,21,01/15/98,06/12/99,"en"
3026,21,01/15/98,06/12/99,"en"
3027,21,01/15/98,06/12/99,"en"
3028,21,01/15/98,06/12/99,"en"
3029,21,01/15/98,06/12/99,"en"
3030,21,06/17/99,06/15/00,"en"
3031,21,06/17/99,06/15/00,"en"
3032,21,06/17/99,06/15/00,"en"
3033,21,06/17/99,06/15/00,"en"
3034,21,06/17/99,06/15/00,"en"
3035,21,06/17/99,06/15/00,"en"
3036,21,06/20/00,06/19/01,"en"
3037,21,06/20/00,06/19/01,"en"
3038,21,06/20/00,06/19/01,"en"
3039,21,06/20/00,06/19/01,"en"
3040,21,06/20/00,06/19/01,"en"
3041,21,06/20/00,06/19/01,"en"
3042,21,06/24/01,11/25/02,"en"
3043,21,06/24/01,11/25/02,"en"
3044,21,06/24/01,11/25/02,"en"
3045,21,06/24/01,11/25/02,"en"
3046,21,06/24/01,11/25/02,"en"
3047,21,06/24/01,11/25/02,"en"
3048,22,01/15/98,06/12/99,"en"
3049,22,06/17/99,06/15/00,"en"
3050,22,06/20/00,06/19/01,"en"
3051,22,06/24/01,11/25/02,"en"
3052,17,01/15/98,06/12/99,"en"
3053,17,06/17/99,06/15/00,"en"
3054,17,06/20/00,06/19/01,"en"
3055,17,06/24/01,11/25/02,"en"
457,4,02/03/93,12/03/97,"en"
458,4,02/03/93,12/03/97,"en"
459,4,02/03/93,12/03/97,"en"
460,4,02/03/93,12/03/97,"en"
3060,19,01/15/98,06/12/99,"en"
3061,19,01/15/98,06/12/99,"en"
3062,19,06/17/99,06/15/00,"en"
3063,19,06/17/99,06/15/00,"en"
3064,19,06/20/00,06/19/01,"en"
3065,19,06/20/00,06/19/01,"en"
3066,19,06/24/01,11/25/02,"en"
3067,19,06/24/01,11/25/02,"en"
461,4,02/03/93,12/03/97,"en"
3072,21,01/15/98,06/12/99,"en"
3073,21,01/15/98,06/12/99,"en"
3074,21,01/15/98,06/12/99,"en"
3075,21,01/15/98,06/12/99,"en"
3076,21,01/15/98,06/12/99,"en"
3077,21,01/15/98,06/12/99,"en"
3078,21,06/17/99,06/15/00,"en"
3079,21,06/17/99,06/15/00,"en"
